,text,hashtags
122,Google Reveals Location Data to Help the Coronavirus Response #Futurism via https://t.co/oB3RIUzF4r https://t.co/W0NokLprnl,['futurism']
123,Google Reveals Location Data to Help the Coronavirus Response #Futurism via https://t.co/wBQ2RRpkEq https://t.co/IsPROOdATZ,['futurism']
124,Google Reveals Location Data to Help the Coronavirus Response #Futurism  https://t.co/i7VJz9NMC0,['futurism']
125,Google Reveals Location Data to Help the Coronavirus Response #Futurism via https://t.co/9tsP0MlNIQ https://t.co/dGWMqqbCSS,['futurism']
126,New app attempts to detect signs of COVID-19 using voice analysis #Futurism via https://t.co/oB3RIUzF4r https://t.co/2TlkK0whBq,['futurism']
127,"We love to see how developers are collaborating to tackle #COVID19, from creating #opensource medical supplies like ventilators to tracking the pathogen's evolution in real time 💪 

What other amazing initiatives have you seen? We'd like to know! https://t.co/d06NfaSvVQ","['covid', 'opensource']"
128,"Thanks to #OpenData #OpenScience and #OpenSource, every data and information required for developing Covid-19 vaccines, drugs, test kits, medical spares are available on the Internet. 

/6 https://t.co/NAfEUE41du","['opendata', 'openscience', 'opensource']"
129,Israel (HaMagen) &amp; US (Private Kit: Safe Paths) have turned to #opensource tools to develop contact-tracking #apps. Singapore's #TraceTogether will also be open sourced to allow other countries to adapt it for their contact tracing efforts. These apps need to go viral! #COVID19 https://t.co/2VWm9tHHAV,"['opensource', 'apps']"
130,"THIS package is one of the reasons why the world needs #opensource
Get access the most updated Coronavirus data (JHU CCSE) using Python/PIP -&gt; https://t.co/A2y3GHULWV",['opensource']
131,Positive stories about how #opensource is helping do real-time pathogen tracking of COVID-19 @nextstrain @WIRED https://t.co/ljUdTi5p4F and creating a method for testing for infections to help better manage cases around the world @JustOneGiantLab https://t.co/Cuddv5TCCI,['opensource']
132,"#COVID19 / #Coronavirus #OpenSource Dashboard

As  #DataScientists, we must approach the #COVID19 #Pandemic from a #Data Perspective.

🖥️https://t.co/B2haxO2XLN

@HubBucket @HubBase

@HubDiscovery @HubSTAT

@HubXplorer @HubVoyager

@HubAnalytics1 @HubAPIs

@HubBucketEdge @HubIoMT https://t.co/t1oyKhphqS","['covid', 'coronavirus', 'opensource', 'datascientists', 'covid', 'pandemic']"
133,Scientists using #OpenSource data sharing to fight #COVID19 https://t.co/C1q0CWPv6l,"['opensource', 'covid']"
134,"The #AzureMaps team has #opensource code available for #healthcare agencies &amp; others that would like to quickly build their own #COVID19  analysis reports 

https://t.co/LbMERp8TH3 

#coronavirus 
#dataviz 
#geospatial 
#github https://t.co/E0AhhNRGkl","['azuremaps', 'opensource', 'healthcare']"
135,"The #AzureMaps team has #opensource code available for #healthcare agencies &amp; others that would like to quickly build their own #COVID19  analysis reports 

https://t.co/tk0thztecc 

#coronavirus 
#dataviz 
#geospatial 
#github https://t.co/Y1Y1YFnp5L","['azuremaps', 'opensource', 'healthcare']"
136,"50 rts and i'll do this with #python and make the source code #opensource😂
#100DaysOfCode #codinglife #DataScience #DataAnalytics #data #programmer #100DaysOfMLCode https://t.co/CubLjiLG7L","['python', 'opensource', 'daysofcode', 'codinglife', 'datascience']"
137,"New #Flutter App! 🚀 COVID-19 TRACKER 🙌  #OpenSource
https://t.co/C2hxh6Faj5","['flutter', 'opensource']"
138,"For scientists working on COVID-19, software/#opensource is a bottleneck. Sample tracking/transformations are huge but they don't have a software team to lean on. 

👉🏾YOU CAN HELP THEM by answering scientists' software questions (fast track stackoverflow): https://t.co/gHowiXwfAt https://t.co/a10VrFFutZ",['opensource']
139,"Join Hack the Crisis!

The goal of this 48h nonprofit online #hackathon is to develop #opensource prototypes, which will contribute to solving the most pressing challenges in the current #COVID19 crisis. 

Join here 👇 @TechBBQ @CopCap @Microsoft #dktech

https://t.co/oLDQQwhR7B","['hackathon', 'opensource']"
140,#Singapore says it will make contact tracing tech freely available to developers #opensource #COVID2019 #DigitalTransformation  https://t.co/e8NPwOEeSI,"['singapore', 'opensource', 'covid']"
141,"New #Flutter App! 🚀 Covid19 🙌  @hifiaz #OpenSource
https://t.co/uRameHwjZ2","['flutter', 'opensource']"
142,"#Finns are divided into 17 #GeneticGroups. This data is #OpenSource @FinnGen.

It'll be interesting to see how #Covid19 impacts these groups in terms of #ContaminationFrequency #severity #mortality

#Wuhan #BGIGroup #biogenetics #GenomeSequencing
#BiologicalWeapons
#geopolitics","['finns', 'geneticgroups', 'opensource']"
143,"What's #ExponentialGrowth?

Let's do some #fitting with my favorite plotting tool:
#gnuplot
It's #opensource, you can get it here:
https://t.co/Gek37GCp3R
First we need some data. I used the data published here:
https://t.co/5bSWHcc3xX
maybe not the best source but exp is exp

1/","['exponentialgrowth', 'fitting', 'gnuplot', 'opensource']"
144,"#COVID19 / #Coronavirus #OpenSource Dashboard

As  #DataScientists, we must approach the #COVID19 #Pandemic from a #Data Perspective.

🖥️https://t.co/4y2HlCNgoL

@HubBucket @HubBase

@HubDiscovery @HubSTAT

@HubXplorer @HubVoyager

@HubAnalytics1 @HubAPIs

@HubBucketEdge @HubIoMT https://t.co/JJ6ocbcpjG","['covid', 'coronavirus', 'opensource', 'datascientists', 'covid', 'pandemic']"
145,#OpenSource #data may unlock the secrets to defeating #COVID19 https://t.co/r6UHX8hrUd,"['opensource', 'data', 'covid']"
146,"The latest #opensource updates are live! User survey shows rapid growth in Apache Pulsar adoption, tracking U.S. Coronavirus testing numbers with open source, top 5 open source serverless security tools + stack builder tool. &gt;&gt; https://t.co/5EmRCZhw7C https://t.co/imrys6P7IU",['opensource']
147,"The #OpenSource @OpenDataKit community has now designed this ready-to-go @WHO-approved #COVID19 reporting form into their venerable mobile data collection platform:

https://t.co/hXU4LtidK0","['opensource', 'covid']"
148,Using @ThePSF to pull data from @JohnsHopkinsSPH into @InfluxDB  and visualise in @grafana https://t.co/PxBEf2bMXo #COVID19  #opensource,"['covid', 'opensource']"
149,.@SUSE is now offering free support and maintenance services for #OpenSource operating system software and container technologies that wind up being employed on medical devices to help combat the COVID-19 pandemic. https://t.co/S7RjXMTU75,['opensource']
150,"#Singapore Government will #opensource its contact-tracing app #TraceTogether to help other countries combat #COVID19 

#SGUnited @GovTechSG @SmartNationSG 

https://t.co/pu24xTqekJ","['singapore', 'opensource', 'tracetogether']"
151,"The latest #opensource updates are live! User survey shows rapid growth in Apache Pulsar adoption, tracking U.S. Coronavirus testing numbers with open source, top 5 open source serverless security tools + stack builder tool. &gt;&gt; https://t.co/num6PIQxYT https://t.co/wSdy0Jzzl7",['opensource']
152,Data sharing and #opensource software help combat Covid-19 https://t.co/vTBkXjvruB,['opensource']
153,"We created a website to track #COVID19 in #Mexico. All data is #OpenSource, grinded to state level and updated daily. We continue our projections with official data.

https://t.co/gQlgghFeOz

The team: @Blas_Ko @vidaleando, Rodrigo and Fabian 😍 https://t.co/VHovFuBn7l","['covid', 'mexico', 'opensource']"
154,"I wrote an #opensource script that automatically downloads and plots the latest #COVID19 data from #Ontario. Scripts are available here : https://t.co/ebnfCPfSDH

#DataVisualization #DataScience #covid19Canada #ontarioshutdown https://t.co/Esfl8PwMMX","['opensource', 'covid', 'ontario']"
155,"SUSE is proud to be part of the #OpenSource community, and we are committed to doing our part to combat the COVID-19 pandemic. @SUSE is offering OS and container technologies for organizations that are producing medical devices to fight COVID-19. https://t.co/mr0CVYy095",['opensource']
156,"We're in a platform-based world, with global #platforms, #OpenSource sharing of #data and #analytics, breakthroughs are not centralized. It's not a centralized #AvengersAssemble game but an #AvengersWorld model. https://t.co/qBZ2CtWC08 https://t.co/A9Ez6j57vE","['platforms', 'opensource', 'data', 'analytics']"
157,.@SUSE is now offering free support and maintenance services for #OpenSource operating system software and container technologies that wind up being employed on medical devices to help combat the COVID-19 pandemic. https://t.co/z7vvglBUiT,['opensource']
158,"Want to contribute to an #opensource healthcare project as it relates to #COVID19? Check out ""Collaboration for a Cause"" to learn more about CHIME, an app designed to help hospitals &amp; public health officials w/ hospital capacity needs https://t.co/e3tOMd3SK3","['opensource', 'covid']"
159,"Come partner w us, an #OpenSource solution that has front-end of #App ecosystem &amp; #cloud based backend. @Nasscom driving this for the country for population scale analytics. #join our efforts! 
@TCS @Infosys @awscloud @Mindtree_Ltd @Microsoft @intel and many others with @nasscom","['opensource', 'app', 'cloud']"
160,"Come partner with us, an #OpenSource solution that has front-end of #App ecosystem &amp; #cloud based backend. @Nasscom driving this for the country for population scale analytics. #join our efforts! 
@TCS @Infosys @awscloud @Mindtree_Ltd @Microsoft @intel  @wipro &amp; others w @nasscom","['opensource', 'app', 'cloud']"
161,Welcome initiative from @IEA. #opensource data all important as need for collaboration underlined by COVID19 - thx. #energytransition in recovery must now speed #energyaccess not least for health services. Follow lead of @JemPorcaro @SEforALLorg @DrMariaNeira @IKEAFoundation,['opensource']
162,Solutions to #EndCoronavirus will be powered by #AI and #OpenSource data,"['endcoronavirus', 'ai', 'opensource']"
163,Catchpoint Provides Free Remote Monitoring Tools to Help Combat COVID-19 Pandemichttps://buff.ly/2TKpEvJ #devops #opensource #automation,"['devops', 'opensource', 'automation']"
164,"Hi @daniel_kraft, you might want to check out this #opensource app:",['opensource']
165,"Learn more about this #OpenSource #COVID19 Rapid Diagnostic Test App for community health workers from the @Medic project:

https://t.co/HCc3Fo0Liw","['opensource', 'covid']"
166,ZDNet: Debian Linux readies an anti-coronavirus hack-a-thon - https://t.co/pUOvnzJp7a #covid19 #opensource #hackathon,"['covid', 'opensource', 'hackathon']"
167,"3 wks ago, NY Health AI Society launched #opensource project for individual monitor &amp; track #COVID19 symptoms &amp; important update notifcations. CoronaTracker 1.0 is competing for grant thru DevPost #hackathon that will fund features worldwide. Vote 4 us @ https://t.co/pNIOweAZNs","['opensource', 'covid']"
168,"In an effort to map and log the cases of #covid19, the #opensource community released the Open Corona Map. It takes 1 min to create an account and log your symptoms and the data can be so useful for pattern and cluster analysis and more. Please share&amp;help: https://t.co/0gOqZ3NMHo","['covid', 'opensource']"
169,"#OpenSource #FTW.  This #COVID19 data visualization tool is amazing.  Great share @JasLaws and @SheriffAbdou.

Take a look: 🔗https://t.co/lR1cq0YUys
#DataScience #DataViz #CanadaCovid19 #GCDigital","['opensource', 'ftw', 'covid']"
170,Simple #COVID19 data monitoring with #React - #opensource on #github -&gt; https://t.co/jNKBaxCi1B | #javascript #typescript #reactjs #webcomponents #webapp #webdev #medical #healthcare https://t.co/Li3onEtXQk,"['covid', 'react', 'opensource', 'github', 'javascript']"
171,New hangout scheduled: Exploring #Coronavirus #data with #OpenSource tools. #DataViz https://t.co/DmLvpH4PNM #codebuddies,"['coronavirus', 'data', 'opensource', 'dataviz', 'codebuddies']"
172,Tracking the real US coronavirus testing numbers with #opensource | ZDNet https://t.co/eQUSRw6aP4 #coronavirus #CoronaVtj #TechJunkieNews https://t.co/2Am11jZJQo,"['opensource', 'coronavirus']"
173,"We created a website to track #COVID19 in #Mexico. All data is #OpenSource, grinded to state level and updated daily. We continue our projections with official data. https://t.co/YXcFHlcu1G","['covid', 'mexico', 'opensource']"
174,.@SUSE is now offering free support and maintenance services for #OpenSource operating system software and container technologies that wind up being employed on medical devices to help combat the COVID-19 pandemic. https://t.co/htZHmeoJ2Q,['opensource']
175,"#covapp by #data4life and #ChariteBerlin now #opensource on #github! The app helps you asses, if you should go to #hospital, and makes registration easier. Develop it further &amp; help fighting #COVID19 #coronavirus https://t.co/pANFWyYQx9","['covapp', 'datalife', 'chariteberlin', 'opensource', 'github']"
176,"A #React app for tracking all the cases of #Covid_19 
#javascript #COVID2019 #opensource #Opensource254
https://t.co/I89V9E1rVG","['react', 'covid', 'javascript', 'covid', 'opensource', 'opensource']"
177,"A #React app for tracking all the cases of #Covid_19 
#javascript #COVID2019 #opensource #Opensource254
https://t.co/I89V9E1rVG","['react', 'covid', 'javascript', 'covid', 'opensource', 'opensource']"
178,Very proud of @verizonmedia’s @vespaengine (#opensource big data serving engine) for stepping up to the COVID-19 Open Research Dataset Challenge (CORD-19) and making helpful data easily searchable. You can read about the Challenge here: https://t.co/7TmsywOBO7,['opensource']
179,"Got Paper is now #OpenSource so if you want to make a #JavaScript mobile web-app for the #CoronaVirus or otherwise, you can:

https://t.co/yqxZSOWVib

- PWA/mobile-optimised
- Nuxt SSR
- Translations
- Bootstrap 4
- Sharing tags
- Sketch files
- Translation utilities

Do share :)","['opensource', 'javascript', 'coronavirus']"
180,"Global challenge = #COVID19 requires global response

#opensource #linux #digitalhealth #ubuntu #foss 

Time to step up to the plate &amp; get involved in #theglobalhack + @theglobalhack
Biggest hackathon in the world 9-12 April, 2020
Info https://t.co/A5WYmCTXRm https://t.co/P8obovDUHk","['covid', 'opensource', 'linux', 'digitalhealth', 'ubuntu', 'foss']"
181,Work in Progress with our monitoring dashboard for a #Covid_19 #COVID19italia #opensource #ventilator https://t.co/rbZGjUFz6G via @YouTube,"['covid', 'coviditalia', 'opensource', 'ventilator']"
182,"Technology to the rescue! Welcome to the worldwide #crowdsourcing #hackathon — the following Google doc is a global #coronavirus
#tech handbook with resources to 3D print masks, ventilators, etc. They are looking for help please RT (doc may load slowly).
https://t.co/S5p65Pa464","['crowdsourcing', 'hackathon']"
183,"Last weekend we just had the #WirVSVirus #hackathon co-organized by @die_regierung in order to fight the impact of #COVID19, so now we can move on and join the Antivirus Crowdhackathon co-organized by the  @govgr. https://t.co/UdxLn5pF5S","['wirvsvirus', 'hackathon']"
